"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"WDR35","ENSG00000118965",-0.0484878602417722,2.57289424654488,0.0429246359831194,0.206061997139615,"NONE",-2.02863301337311
"MOB2","ENSG00000182208",0.0504151833126407,3.84952524929441,0.0338031464245027,0.181083316288462,"NONE",2.12715611099215
"YWHAQ","ENSG00000134308",-0.0384970484177831,5.99019808652624,0.0366861359334121,0.188635328971636,"NONE",-2.09379098025707
"AKR1E2","ENSG00000165568",-0.075191225117023,1.98359314192974,0.0484879592591004,0.218399190490751,"NONE",-1.97698603502267
"B3GLCT","ENSG00000187676",0.0586143681823419,3.07282395627743,0.0379775112286612,0.192051376789549,"NONE",2.07956795716544
"","ENSG00000270028",0.0839869162716269,3.78165296612152,0.0343169916871206,0.182149414592087,"NONE",2.12103536306189
"AEN","ENSG00000181026",0.0781284853833464,2.34103125479393,0.0447340335701078,0.210129706016048,"NONE",2.01124452994019
"","ENSG00000269896",0.0953721890551691,1.93686783361095,0.0489149969434321,0.219317212185233,"NONE",1.97323192730579
"DNAJC30","ENSG00000176410",-0.056242852225818,3.35835897296565,0.0365340324884646,0.188411396996469,"NONE",-2.09549424244653
"FUNDC1","ENSG00000069509",-0.0577693265580006,4.33647682449685,0.0339518471991972,0.181506435694271,"NONE",-2.12537668628867
"ZNF620","ENSG00000177842",0.0550563388406635,2.06990416613396,0.0480509840685909,0.21769269783511,"NONE",1.98085642877346
"PROSC","ENSG00000147471",-0.0412691154921161,4.24976322769218,0.0338308084208434,0.181107285244001,"NONE",-2.12682458702114
"HSPB11","ENSG00000081870",-0.0393981817789903,3.20352328399972,0.0370865739440501,0.189757409623324,"NONE",-2.08933551825349
"HTR1F","ENSG00000179097",0.113108274018464,1.92914655088328,0.0477789192506979,0.217238923432516,"NONE",1.9832811720775
"SAPCD2","ENSG00000186193",-0.0861449258909852,1.79483238682701,0.0493113454023559,0.220524628265159,"NONE",-1.96977220602538
"","ENSG00000261220",-0.0717534703583533,2.7562207465054,0.0403981108384247,0.197907503745163,"NONE",-2.05398325682978
"NTPCR","ENSG00000135778",-0.048187439099217,2.99666279087451,0.0389909534297757,0.194385024067657,"NONE",-2.06869204285778
"PHLPP1","ENSG00000081913",0.0791562565960768,4.24493194799941,0.0339312459830812,0.181458402431261,"NONE",2.12562281123248
"","ENSG00000234327",-0.0679268027913702,1.87789459350583,0.0496575276588089,0.221312479189231,"NONE",-1.96676946850035
"FAM49B","ENSG00000153310",-0.0583245887694073,3.73502362705347,0.0348402774928742,0.183554797543403,"NONE",-2.11488232071379
"ZNF850","ENSG00000267041",0.0727969237187468,1.07996867736388,0.0550579452633114,0.233648509361094,"NONE",1.92206351155518
"C5orf42","ENSG00000197603",-0.0509846144319046,2.95615820137825,0.0400007228425298,0.196906005635637,"NONE",-2.05809235736538
"TGFB3","ENSG00000119699",0.107113229480586,3.37505829710125,0.0363110856954856,0.187695390353799,"NONE",2.09800179041895
"MECP2","ENSG00000169057",0.0212869701862979,3.86615772182501,0.0342331082570962,0.182075377624821,"NONE",2.12202916677765
"FZD3","ENSG00000104290",0.0517216773190174,4.14931188317568,0.0345181632517195,0.182653450853844,"NONE",2.11866044754402
"CCND1","ENSG00000110092",-0.0953334171384627,2.46651706062123,0.0445027587087077,0.209661216514276,"NONE",-2.01343355697968
"FGD5","ENSG00000154783",0.0646860232123756,1.90343159895856,0.0496430754963065,0.221312479189231,"NONE",1.96689447196403
"RAB3IL1","ENSG00000167994",0.0669890574060956,2.67676360289713,0.0424001860982355,0.204360785881066,"NONE",2.03378902087883
"RAB14","ENSG00000119396",-0.0343530099989078,4.8928676206825,0.0345378247308544,0.182653450853844,"NONE",-2.11842897182459
"CXCL12","ENSG00000107562",-0.136099863024233,1.65869384651491,0.0514099952280499,0.22577327395484,"NONE",-1.95183337033524
"","ENSG00000272455",-0.054364568936164,2.58547969999685,0.0430682300879158,0.206399621033395,"NONE",-2.02723061415591
"CDC73","ENSG00000134371",0.0461705296404649,3.21201451959922,0.0376222476294613,0.191369954483821,"NONE",2.08343912375205
"PAPD4","ENSG00000164329",-0.0419381979722582,3.26879552708133,0.0370802218356838,0.189757409623324,"NONE",-2.08940587354614
"ATOH8","ENSG00000168874",0.138039074678854,2.63033394155146,0.0422274489917763,0.20390571273587,"NONE",2.03549908430028
"TMEM74B","ENSG00000125895",-0.0665667686426836,3.67833720815798,0.0351237311290299,0.183994974094428,"NONE",-2.11158230305478
"NRG4","ENSG00000169752",-0.125852020179603,1.34988186091985,0.0542460880655907,0.232130725759297,"NONE",-1.92854277515789
"LRRC41","ENSG00000132128",-0.035520371833909,3.57109058849126,0.0354946800691206,0.185253056251164,"NONE",-2.10729790296986
"HNMT","ENSG00000150540",0.0647795649095713,2.70215536621239,0.0422125943114657,0.203897011669575,"NONE",2.03564641956821
"","ENSG00000271978",0.0821606548215229,1.48090806003654,0.0529810960992841,0.229358704076097,"NONE",1.93880196323725
"HBA1","ENSG00000206172",-0.169418131775918,2.3688540434822,0.0468394131343802,0.215453024903461,"NONE",-1.99174486936614
"","ENSG00000230177",-0.0680834742572483,3.07341850170311,0.0391199855498044,0.194553739023717,"NONE",-2.06732464614978
"PLCG2","ENSG00000197943",-0.107149916374936,0.928026279420172,0.056666280012083,0.237738892669936,"NONE",-1.90945995642159
"EXOC1","ENSG00000090989",-0.0359091692293085,4.00770531758874,0.034453194431029,0.182438423799018,"NONE",-2.11942613302928
"PTGES3L","ENSG00000267060",-0.0797424273379743,1.69410759994024,0.0520012504097402,0.227475981314518,"NONE",-1.94689055449987
"MASP2","ENSG00000009724",-0.0817926302994709,1.56879286255655,0.0537669640978087,0.231375687650653,"NONE",-1.93240471461948
"TYW1B","ENSG00000277149",-0.0836654814430702,2.15345787570779,0.0483293828628842,0.218194592399166,"NONE",-1.97838717596529
"MAPK6","ENSG00000069956",-0.0478209127547267,3.67046172271366,0.0355516907267672,0.185426698111129,"NONE",-2.10664283805985
"USP43","ENSG00000154914",-0.0799271956982253,2.81059374970402,0.0417683004932701,0.202691091023726,"NONE",-2.04007358210285
"TRAPPC2","ENSG00000196459",0.0465782638401011,3.58613014599835,0.0355195767527704,0.185321078308292,"NONE",2.10701172404048
"MRPL2","ENSG00000112651",-0.0593499781481359,3.79963004080481,0.0351358432701927,0.183994974094428,"NONE",-2.11144179977243
"PITPNA","ENSG00000174238",-0.0460075412895442,4.63480672130951,0.0348828350287619,0.18362936741194,"NONE",-2.11438539564974
"SARAF","ENSG00000133872",-0.0358505586213473,6.38131919161981,0.0394945592073328,0.195318219072932,"NONE",-2.06337679888479
"EIF2D","ENSG00000143486",-0.0416006502780184,3.02791243503787,0.0392907627353163,0.194749756547286,"NONE",-2.06552075466589
"DAB1","ENSG00000173406",-0.0596935720943974,2.23551059003734,0.0476040810074837,0.217074413136904,"NONE",-1.9848455427569
"TBX6","ENSG00000149922",0.116704487570111,1.46972181203571,0.0529323150946105,0.229358704076097,"NONE",1.93920167142181
"PNMA3","ENSG00000183837",-0.115602687435859,4.71443752160799,0.0349625343010508,0.183703245313392,"NONE",-2.11345617758107
"TRAPPC2B","ENSG00000256060",-0.0674389043823065,1.59731522162296,0.0529899214525724,0.229358704076097,"NONE",-1.93872968183446
"SCRN1","ENSG00000136193",0.0442510300306251,5.62325262216931,0.0366600278988704,0.188631307393878,"NONE",2.09408291008541
"DENND1C","ENSG00000205744",-0.0795231794214362,1.15216577325881,0.0560006439814325,0.235727852232271,"NONE",-1.91463945354127
"GLYR1","ENSG00000140632",-0.0266080091408742,4.84413333588193,0.0350717311271072,0.183844131522329,"NONE",-2.11218598506067
"ARMCX1","ENSG00000126947",-0.0549754873442136,4.12337977771915,0.035071700813853,0.183844131522329,"NONE",-2.1121863371987
"SERP2","ENSG00000151778",0.0482606338438707,4.941554191966,0.0351785617538854,0.184033594493451,"NONE",2.11094658735799
"TAP2","ENSG00000204267",-0.0672204976859898,2.33275868582228,0.046639452367181,0.214912945553904,"NONE",-1.99356470295947
"NLRP2","ENSG00000022556",0.204711943619692,1.38957432086566,0.0546341777680607,0.232735339764079,"NONE",1.92543547015068
"","ENSG00000260267",-0.0620267159669963,1.61399870899197,0.0539531168758775,0.231602538806838,"NONE",-1.93090083818147
"","ENSG00000230387",-0.179956790742857,1.29570026812499,0.0555938070065982,0.23471104304056,"NONE",-1.91783052317944
"ZNF24","ENSG00000172466",0.0536740129555962,4.05748308790769,0.0351479779963972,0.183996837896019,"NONE",2.11130107605316
"PMS2P4","ENSG00000067601",-0.0725535084707163,2.90510948929744,0.0417839106083806,0.202703871929662,"NONE",-2.03991735954403
"KLF5","ENSG00000102554",0.0862583521463565,1.80609191272586,0.051957530224778,0.227475981314518,"NONE",1.94725443123255
"","ENSG00000253764",-0.14466872646504,3.34425464563048,0.037611183866134,0.191369954483821,"NONE",-2.08356018093068
"RMND5A","ENSG00000153561",0.0463263805731104,4.29031767016839,0.0353182240566905,0.184640554882718,"NONE",2.10933114020352
"GABARAPL1","ENSG00000139112",-0.0584732258751037,5.95356839837289,0.0381185740591005,0.192640001739634,"NONE",-2.07803941116807
"ADHFE1","ENSG00000147576",-0.123541849624752,3.11721455975836,0.0392965388027043,0.194749756547286,"NONE",-2.06545985977946
"","ENSG00000279789",0.0774568077594529,3.13362647007398,0.0397936975173991,0.196217597512402,"NONE",2.06024682622339
"ASCL1","ENSG00000139352",0.114778853742254,4.03360650764907,0.0356273099474587,0.185512948612323,"NONE",2.10577534135329
"","ENSG00000272720",-0.0697889652565418,3.359726446239,0.0377813456560383,0.19180448504809,"NONE",-2.08170165843236
"MPPE1","ENSG00000154889",-0.0694044884871558,2.17391729066615,0.0492950232796184,0.220514764791214,"NONE",-1.96991421901097
"","ENSG00000272758",0.0847024148461177,2.08151595900824,0.0487273970719875,0.219104971117305,"NONE",1.97487771527942
"NFATC1","ENSG00000131196",0.102460737642058,1.23111679413255,0.0561455957087787,0.236210705781533,"NONE",1.91350718492984
"AZGP1","ENSG00000160862",0.198705550243147,3.19476472214011,0.0386656428760597,0.193441940141903,"NONE",2.0721566494063
"YPEL2","ENSG00000175155",-0.0451653456648593,3.31544507930694,0.0378889180878084,0.19199505809518,"NONE",-2.08053042201854
"VPS16","ENSG00000215305",-0.0361504466232061,3.79429293333695,0.0357851797083917,0.185899664856929,"NONE",-2.10396933684692
"KTN1-AS1","ENSG00000186615",-0.0677079669041503,1.36526354464813,0.0557753435727171,0.235159687435739,"NONE",-1.91640422047037
"ZNF17","ENSG00000186272",-0.0504847427360695,1.98985684624129,0.0510193505488259,0.224816156536872,"NONE",-1.95512533932088
"LSM5","ENSG00000106355",-0.0379307959894359,3.16700697506147,0.0391186517509473,0.194553739023717,"NONE",-2.06733876121024
"C22orf23","ENSG00000128346",0.0711912786460596,1.84027481304268,0.0519916225486068,0.227475981314518,"NONE",1.94697066375364
"AKAP5","ENSG00000179841",-0.0863851702464906,3.27934728605842,0.0390123612241517,0.194385024067657,"NONE",-2.06846491095072
"RHOV","ENSG00000104140",-0.116735137276966,1.90096042085338,0.0515225913971406,0.225950140430863,"NONE",-1.95088841826748
"SCN7A","ENSG00000136546",0.0876084179881812,0.833887465334203,0.0594563868307337,0.243717772566203,"NONE",1.88828638635631
"PLS3","ENSG00000102024",-0.0529983474866889,4.20595509168999,0.0356380012807727,0.185512948612323,"NONE",-2.10565281843991
"TPM4","ENSG00000167460",-0.045540816157593,4.22499363499112,0.0356394826698407,0.185512948612323,"NONE",-2.10563584416818
"","ENSG00000249684",-0.105672128108359,1.82739206568552,0.0528516243520049,0.229325645880998,"NONE",-1.93986352365862
"","ENSG00000272953",-0.0738599896844347,2.38183079945531,0.0472105182093323,0.216268476524334,"NONE",-1.98838475433689
"TATDN3","ENSG00000203705",-0.0547385360215138,3.55320166395614,0.0367998381220913,0.189033301974741,"NONE",-2.09252167190392
"","ENSG00000261188",-0.0679268425883537,2.78072022813899,0.043277381268667,0.206648056521154,"NONE",-2.02519502787309
"SPRYD4","ENSG00000176422",-0.0516505259983764,2.29902323296407,0.0481834798412998,0.217941512742028,"NONE",-1.97967976171312
"NUP210L","ENSG00000143552",0.153443247249854,1.19003209449572,0.0570762497147709,0.238395106111155,"NONE",1.90629507580283
"ALG12","ENSG00000182858",-0.0430174142195878,1.71962393367489,0.0542814114310438,0.232130725759297,"NONE",-1.92825918501941
"ST6GALNAC1","ENSG00000070526",-0.12853878801799,1.66847090514014,0.0537301428961464,0.231366161471877,"NONE",-1.93270269889108
"ITGB8","ENSG00000105855",0.103991412584147,3.40308732029894,0.0379044316206069,0.19199505809518,"NONE",2.08036174644622
"","ENSG00000269825",0.10443013304308,1.49097659497898,0.0553348518569388,0.234361739345334,"NONE",1.91987183813657
"HSD17B11","ENSG00000198189",-0.0559271407420563,3.53321258706745,0.0373342358261513,0.190463127968749,"NONE",-2.08660042541991
"CSDC2","ENSG00000172346",0.106510995079909,3.57166523484986,0.0371237191514012,0.189823115176444,"NONE",2.08892430759672
"DHDDS","ENSG00000117682",-0.0451372487074653,3.5522784943662,0.0372030813898122,0.189953698941384,"NONE",-2.08804691467468
"CTDSP2","ENSG00000175215",0.0777892557215489,4.58644679934381,0.0362045843682144,0.18739291332534,"NONE",2.09920428750023
"CIB1","ENSG00000185043",-0.0648626147443903,4.31723989592056,0.0360753791572662,0.186990682906253,"NONE",-2.10066719667322
"ZNF761","ENSG00000160336",0.066285679320718,2.36207846923594,0.0478048602310177,0.217238923432516,"NONE",1.9830494754199
"CCDC24","ENSG00000159214",-0.05087449957544,3.20080624909385,0.0392934677128228,0.194749756547286,"NONE",-2.06549223616604
"TNS3","ENSG00000136205",0.120732333810903,4.30695971364465,0.0362502045384942,0.187504783144311,"NONE",2.09868882463873
"TNPO1","ENSG00000083312",0.0351204241886518,3.68184408942815,0.036528201777286,0.188411396996469,"NONE",2.09555965549909
"WNT3","ENSG00000108379",-0.108307001517046,2.54594758949118,0.0463787500026478,0.214432223949865,"NONE",-1.99594725469324
"ZNF669","ENSG00000188295",0.0689973065921705,2.31321449489127,0.049256475449687,0.220405443425826,"NONE",1.9702497670363
"TMEM128","ENSG00000132406",-0.0824255212849354,3.71184512686574,0.0366612028197819,0.188631307393878,"NONE",-2.09406976876487
"ZNF737","ENSG00000237440",-0.0595302392002435,2.61244382559351,0.0459765093115701,0.213495556467312,"NONE",-1.99964558969333
"NFIX","ENSG00000008441",0.0373628217283599,5.4242233000786,0.0374545245455161,0.190827504215756,"NONE",2.08527757993617
"","ENSG00000231999",-0.0582970528714879,2.34013334923797,0.048527759611091,0.218458827920707,"NONE",-1.97663497490052
"PHF3","ENSG00000118482",0.037449700489208,3.64571043936035,0.0370144012670265,0.189757409623324,"NONE",2.09013550155131
"GOPC","ENSG00000047932",-0.0322947681244452,4.19663953109332,0.0361802916881548,0.18732924642382,"NONE",-2.09947899728283
"EXOSC1","ENSG00000171311",-0.0376462904537966,3.50992001332612,0.0377078924373454,0.191618408511312,"NONE",-2.08250304365037
"AIP","ENSG00000110711",0.0322045606288857,4.86204419103335,0.0365012425390346,0.188411396996469,"NONE",2.09586221934737
"","ENSG00000279432",0.0843987693439914,1.94447234164166,0.0518036798574235,0.227055354391923,"NONE",1.94853695041947
"TXNDC12","ENSG00000117862",-0.0295886652865631,3.95764393565934,0.036236314383333,0.187495020530654,"NONE",-2.09884571095309
"PRPSAP1","ENSG00000161542",-0.0404764163380666,3.4517320891259,0.037906681868509,0.19199505809518,"NONE",-2.0803372848345
"NALCN","ENSG00000102452",-0.0449256254688155,3.40649522978304,0.0383832408633776,0.192897754265501,"NONE",-2.07518446508654
"","ENSG00000226445",0.0839173718701889,2.82648235673776,0.0437921560236095,0.207736796005103,"NONE",2.02022019102606
"","ENSG00000260160",0.0572593422652306,2.77020135087596,0.0436914538342712,0.207442003887927,"NONE",2.02118947740339
"SLC38A11","ENSG00000169507",0.0909574270422415,3.24008635008074,0.0395362786446842,0.195318219072932,"NONE",2.06293906823996
"KPNA6","ENSG00000025800",0.0412902559332187,4.41777124987097,0.0365767850987824,0.188466442815365,"NONE",2.09501488554201
"VRK2","ENSG00000028116",0.0834140614230461,1.76084538758978,0.0536767734722015,0.231306173354278,"NONE",1.93313490708589
"DNAH2","ENSG00000183914",-0.0873818360560799,1.11296780185793,0.0593158558438465,0.243450600141021,"NONE",-1.8893328489409
"PLA2G7","ENSG00000146070",-0.101635925887409,1.78875718262413,0.0543985618288737,0.232365308812917,"NONE",-1.927319758173
"DGKG","ENSG00000058866",0.0664054663481695,3.17007606816553,0.0403763331707582,0.197907503745163,"NONE",2.05420755191486
"FKTN","ENSG00000106692",-0.0455375724357108,2.60509880927098,0.0459522159073009,0.213460822147765,"NONE",-1.99986982482347
"RNF168","ENSG00000163961",0.0380871383987413,3.43100324950594,0.0386490211357528,0.193441940141903,"NONE",2.07233433922366
"ACLY","ENSG00000131473",-0.0615575912137309,3.87834276816281,0.0373157617733994,0.190431073068367,"NONE",-2.0868039112893
"NSUN3","ENSG00000178694",-0.0541174857649017,1.8222729039914,0.0538204438280748,0.23139409843614,"NONE",-1.9319722212814
"TBC1D9","ENSG00000109436",-0.0746746881352331,3.68424987301015,0.0378639320652872,0.191974191104139,"NONE",-2.08080221393751
"CDA","ENSG00000158825",0.16065355462807,2.39879392658769,0.0477249042821641,0.217238923432516,"NONE",1.98376395706845
"SIDT1","ENSG00000072858",-0.0938025428806588,2.93606097555998,0.0433642103115257,0.206648056521154,"NONE",-2.02435240198283
"FEZ2","ENSG00000171055",-0.0311589112082284,3.99354785571336,0.0365571727521931,0.188466442815365,"NONE",-2.09523472644281
"HTR5A","ENSG00000157219",-0.110104607829338,2.83379167732521,0.0445123776894976,0.209661216514276,"NONE",-2.01334232135921
"CWF19L2","ENSG00000152404",0.0746168941881482,4.57144706979814,0.0381505187750229,0.192676771349703,"NONE",2.07769393042718
"SPAG9","ENSG00000008294",0.0519339780691972,4.59068798083704,0.036865992627082,0.189186488445351,"NONE",2.09178469975112
"MRPL55","ENSG00000162910",-0.0649037995241262,4.40198317673598,0.0367273377940144,0.188722942000098,"NONE",-2.09333063788143
"FCF1P2","ENSG00000228638",0.0638649528105213,3.14290305083303,0.0409388558425818,0.199835695127606,"NONE",2.04844663802278
"NCALD","ENSG00000104490",-0.122827905437757,4.40926884676981,0.0370093405374886,0.189757409623324,"NONE",-2.0901916461135
"TCEANC","ENSG00000176896",0.0686512038332441,1.77038733100915,0.054284203392786,0.232130725759297,"NONE",1.92823677661431
"ATP9B","ENSG00000166377",-0.0499089618375637,2.9465908161231,0.0431931114330455,0.206588975412003,"NONE",-2.02601418851838
"RAB18","ENSG00000099246",-0.0259103710190676,4.63025110829599,0.0369066233210955,0.189332795697482,"NONE",-2.09133262657751
"MAP2K6","ENSG00000108984",0.0706691871238201,1.48125429757769,0.0570474317192837,0.238395106111155,"NONE",1.90651692414694
"ZNF107","ENSG00000196247",-0.0664570072931725,1.2799395976132,0.0582527937016699,0.240859420437741,"NONE",-1.8973164728308
"","ENSG00000177406",-0.0779559381467091,1.65769938102896,0.0554581891765676,0.234361739345334,"NONE",-1.91889859062879
"CCDC181","ENSG00000117477",0.0658335946217443,3.66843594528008,0.0384627027464094,0.192897754265501,"NONE",2.07433058879005
"KLC1","ENSG00000126214",-0.0409495536998969,3.76119693461422,0.0375368790458023,0.191122420982555,"NONE",-2.08437399529906
"","ENSG00000248738",-0.186550748300022,0.776682739883479,0.0624551298171859,0.250705252346214,"NONE",-1.86643176837748
"SCN3B","ENSG00000166257",-0.0866417237813675,4.78327679710326,0.0370989935754937,0.189758801127304,"NONE",-2.08919798941391
"UPF2","ENSG00000151461",0.0620429356828609,4.49941063866358,0.0372100581755736,0.189953698941384,"NONE",2.08796985890006
"PRMT9","ENSG00000164169",-0.0467766677126393,2.71302183812505,0.045785882618072,0.213104521612356,"NONE",-2.00140782375006
"PLXNB1","ENSG00000164050",0.0993596418240004,4.45899886464451,0.037080362640333,0.189757409623324,"NONE",2.08940431389698
"TRAPPC5","ENSG00000181029",0.109291268247006,2.39556790970516,0.0482035674107744,0.217941512742028,"NONE",1.97950160619089
"FEZ1","ENSG00000149557",0.0410338932901473,5.59720201762015,0.0388411180354406,0.194154371389312,"NONE",2.07028474218441
"","ENSG00000275367",-0.126674039516176,2.42456259119324,0.0487838887841607,0.219169722950064,"NONE",-1.97438156094713
"","ENSG00000259972",-0.054552213352661,2.64805275632136,0.046352084712809,0.214432223949865,"NONE",-1.99619158466065
"GALM","ENSG00000143891",0.0899547864486943,2.79541544023816,0.0440316266367198,0.20843097206705,"NONE",2.01792277593235
"PAK2","ENSG00000180370",0.0487411784602876,3.98428700803854,0.03703094090408,0.189757409623324,"NONE",2.08995205379977
"EPB41L1","ENSG00000088367",0.0551695901904408,5.255973047275,0.0379435507983224,0.192003954331258,"NONE",2.0799366725714
"","ENSG00000218227",-0.106951828833178,3.72846052904353,0.0377470524128954,0.191725723329456,"NONE",-2.08207563715311
"PIP4K2B","ENSG00000276293",0.0336954739506519,5.55882766402556,0.0389222243941066,0.194250500722153,"NONE",2.06942196093279
"GABRE","ENSG00000102287",-0.194299458060059,1.02335017543306,0.0605449524799116,0.246242254044033,"NONE",-1.88024932032486
"GALK2","ENSG00000156958",0.0566631579899597,2.36981366356199,0.0493829008343373,0.220718252913643,"NONE",1.96915009384666
"NKPD1","ENSG00000179846",-0.0925615111722707,0.466107449630537,0.0652849674475433,0.25674732843883,"NONE",-1.84659208671967
"SLC22A18","ENSG00000110628",-0.11014165895334,1.77884106532642,0.0559395489653397,0.23566119050366,"NONE",-1.91511742112683
"B3GALNT1P1","ENSG00000229948",0.0846395154392621,2.21254600837703,0.0505511284864913,0.223636130865897,"NONE",1.95909905075543
"CBWD3","ENSG00000196873",-0.0737753784802471,1.16543570671289,0.0600746772290679,0.244892101512335,"NONE",-1.88370658307459
"SLC32A1","ENSG00000101438",-0.164658565415649,2.46542430025409,0.0500381786899271,0.22231125975977,"NONE",-1.96348800081618
"NEU4","ENSG00000204099",-0.0797945784821498,2.21992488400539,0.0508721291920386,0.224380987425602,"NONE",-1.95637146688272
"","ENSG00000246089",-0.0559286386423685,1.57725256564462,0.057457287747167,0.23929989016048,"NONE",-1.90337049332769
"ATG7","ENSG00000197548",-0.0444219141650661,2.91793933797865,0.0443688850579349,0.209202038481739,"NONE",-2.01470507746007
"NAT6","ENSG00000243477",-0.111614592069063,2.71733439216212,0.0465012170541697,0.214563457058526,"NONE",-1.99482662805756
"","ENSG00000280383",0.0798832968689673,1.30942687601147,0.0595159613510008,0.243749283293686,"NONE",1.88784338613051
"MDGA2","ENSG00000139915",0.072065340026759,2.97163496786232,0.0438262004331882,0.20777210226611,"NONE",2.01989293093194
"","ENSG00000227603",0.0909612148631378,2.94282179987335,0.0436452237728009,0.207354635205268,"NONE",2.02163508806848
"STX16-NPEPL1","ENSG00000254995",-0.12134735538216,1.27870778474422,0.0595390975733058,0.243749283293686,"NONE",-1.88767144301454
"FAM104B","ENSG00000182518",0.0415699777240528,3.53721000673449,0.0389195349804474,0.194250500722153,"NONE",2.06945054542779
"SFTPC","ENSG00000168484",0.0780308093068447,2.15396816741303,0.0521891246350672,0.227773592975446,"NONE",1.94532981827559
"UBA3","ENSG00000144744",0.0296929366415943,3.99516767089097,0.0376143808240278,0.191369954483821,"NONE",2.08352519742553
"CLK3","ENSG00000179335",-0.0283791701286575,2.87567830868582,0.0441932689016369,0.208656100851732,"NONE",-2.01637799497755
"CCPG1","ENSG00000260916",-0.0448349354180899,2.7654380350524,0.0458349348581144,0.213154962018043,"NONE",-2.00095377288558
"BSDC1","ENSG00000160058",0.0296039469262244,4.50137543399264,0.0378633149206121,0.191974191104139,"NONE",2.0808089290233
"TBXA2R","ENSG00000006638",0.105483873245376,1.02573591799325,0.0621368882537179,0.25037786118385,"NONE",1.86870924757197
"RNF216","ENSG00000011275",0.0419213937041572,3.96771374683778,0.0379564910043363,0.192007236392078,"NONE",2.07979614491604
"RAB37","ENSG00000172794",-0.0835835961204681,2.7883260223456,0.045810446423039,0.213104521612356,"NONE",-2.00118039816673
"C14orf159","ENSG00000133943",-0.0495752012883295,4.16420739906456,0.0378019051443713,0.191846510805791,"NONE",-2.08147758944723
"","ENSG00000251602",0.0596650110362389,2.09032656654496,0.0541710359337498,0.232063815125342,"NONE",1.92914583688572
"C6orf62","ENSG00000112308",-0.0567389452408888,5.12286986488041,0.0384949037461886,0.192919118196732,"NONE",-2.07398499331085
"TRPM6","ENSG00000119121",-0.0924030714841861,1.00071951671064,0.0625602425666932,0.250899499135896,"NONE",-1.86568164840448
"DNER","ENSG00000187957",-0.0508837773893367,5.05362541252742,0.0384311405064539,0.192897754265501,"NONE",-2.07466956813142
"LRP11","ENSG00000120256",-0.0506639720840303,4.36848847190159,0.038089546029571,0.192555598229103,"NONE",-2.07835356215698
"OXSM","ENSG00000151093",-0.0448213950309886,2.61678043954156,0.0481528479665114,0.21790140153096,"NONE",-1.97995155453973
"CCNA1","ENSG00000133101",-0.0891630537391714,2.77578341156658,0.0467612574759318,0.21528370263234,"NONE",-1.9924553787487
"ZNF135","ENSG00000176293",-0.0640754438032674,2.07151583290178,0.0543717332011905,0.232342929945954,"NONE",-1.9275347469523
"METTL12","ENSG00000214756",-0.0712966969918296,0.98853796186455,0.0630452923582548,0.25226191391606,"NONE",-1.86223364425307
"SLC25A37","ENSG00000147454",-0.0627416394347522,3.80646537583788,0.038318125590021,0.192897754265501,"NONE",-2.0758853001656
"TOP1MT","ENSG00000184428",0.039368804540056,2.6394465020212,0.048367607841014,0.218292778041915,"NONE",1.9780490760483
"ZNF777","ENSG00000196453",0.0448139716097016,3.58105203640225,0.0399479755247565,0.196729926126173,"NONE",2.05864038562483
"","ENSG00000276649",-0.082001815658324,2.98377334262679,0.0439229843438546,0.208167760447619,"NONE",-2.01896374623775
"MCUR1","ENSG00000050393",0.0482657403886426,3.90456698866723,0.0382513857687079,0.192897754265501,"NONE",2.07660467424407
"TADA3","ENSG00000171148",0.038753974843774,4.68854093331681,0.0384904397915074,0.192919118196732,"NONE",2.07403288775245
"C2orf80","ENSG00000188674",-0.105457625790232,4.2031720737181,0.0390125032196331,0.194385024067657,"NONE",-2.06846340476476
"POT1","ENSG00000128513",-0.0475132112615881,2.56409780276582,0.0490139719494503,0.219571911620982,"NONE",-1.97236577238614
"PRPF4","ENSG00000136875",-0.0363705711846793,3.3972813977225,0.0406151482524865,0.198700040980925,"NONE",-2.05175351743942
"TMEM134","ENSG00000172663",-0.0473653413347046,2.91821351195154,0.0449456462533291,0.210808872148851,"NONE",-2.00924997396436
"PKP4","ENSG00000144283",0.0837927439848594,4.96155642704094,0.039036647495392,0.194385024067657,"NONE",2.06820736749721
"RBM4","ENSG00000173933",-0.0532345269400096,1.90426182980481,0.0559689416120799,0.235711870515586,"NONE",-1.91488741784578
"RBM3","ENSG00000102317",-0.145208648595541,4.0845359534437,0.0383612223431536,0.192897754265501,"NONE",-2.07542133676404
"CPNE5","ENSG00000124772",-0.0685390830685479,4.28501307923274,0.0384589668261634,0.192897754265501,"NONE",-2.07437070030883
"RIOK3","ENSG00000101782",-0.0300436679182052,3.66491461817288,0.0389884916721828,0.194385024067657,"NONE",-2.06871816836161
"NOP56","ENSG00000101361",-0.0418661295362712,4.19968153489592,0.0384264512225956,0.192897754265501,"NONE",-2.074719951409
"FBXL4","ENSG00000112234",0.0378287162649649,2.64066609365346,0.047825661461137,0.217238923432516,"NONE",1.98286376190513
"PRIM2","ENSG00000146143",0.053641954479325,1.49858927680244,0.0597809004689155,0.244268230767703,"NONE",1.88587773615936
"HGF","ENSG00000019991",0.181511988222995,1.96333035812318,0.0549109517757221,0.233088037415368,"NONE",1.92323068774768
