"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"ISYNA1","ENSG00000105655",0.210632811531407,2.33890248837967,0.00700294915372212,0.0608961833175559,"UP",2.7357279503945
"PCSK1","ENSG00000175426",-0.397484249291181,3.42382619846272,0.00596292952336836,0.0561170149657779,"DOWN",-2.79101453138694
"RFK","ENSG00000135002",-0.17103228789235,3.92469815518786,0.00586086138179806,0.055876740346792,"DOWN",-2.796904180357
"MYO15B","ENSG00000266714",0.201789798156037,2.29132516812786,0.00709331603555481,0.0612577271599606,"UP",2.73128359417094
"RARS2","ENSG00000146282",0.0823089063992879,3.40898903589304,0.00592488798355661,0.0559577193235118,"NONE",2.79319883763735
"PCYT2","ENSG00000185813",-0.109870762141052,3.15465652194166,0.00604387355046199,0.0564994868789465,"NONE",-2.78640871101408
"XRCC6","ENSG00000196419",-0.0694309597982627,5.22524255530252,0.00648138073889254,0.0585764653489502,"NONE",-2.76244514877446
"COX20","ENSG00000203667",0.112684881409739,1.47198010689493,0.00769002452750108,0.0639737922211379,"NONE",2.70316323258759
"SPG21","ENSG00000090487",0.079939339565068,3.58279943955153,0.00584675396433618,0.0558140976455851,"NONE",2.79772555768689
"ELOVL2","ENSG00000197977",0.174875161026656,3.28816669025753,0.00597221456865409,0.0561170149657779,"UP",2.79048332020205
"PRAF2","ENSG00000243279",-0.159962196880325,2.11763621804428,0.00712758839035342,0.0613589122929053,"DOWN",-2.7296114612756
"BEND7","ENSG00000165626",0.123540791826719,1.21744467917323,0.00778021032553878,0.0645267240515467,"NONE",2.69908635699745
"ZNF251","ENSG00000198169",0.0938910619901705,3.15089939761816,0.00615651512995404,0.0569975269149801,"NONE",2.78009181496412
"GCAT","ENSG00000100116",-0.127117050386533,3.49330277620195,0.00592760834969763,0.0559577193235118,"NONE",-2.79304221368685
"NLGN1","ENSG00000169760",-0.0782293625769599,3.0627238166766,0.00609123005038887,0.0567471785858717,"NONE",-2.78374003221456
"CASC3","ENSG00000108349",0.0973584020329668,4.17603222006331,0.00597151387355196,0.0561170149657779,"NONE",2.79052338176686
"ANAPC10","ENSG00000164162",-0.0758166540329213,2.52300473805364,0.00684221413759214,0.0602690875087852,"NONE",-2.74376331018847
"FAM129B","ENSG00000136830",0.208467347547846,3.33155336846803,0.00602205766832391,0.0564047115386132,"UP",2.78764450929808
"ZDHHC13","ENSG00000177054",-0.0882298892180695,2.06054592598349,0.00736662655641445,0.0625776005082817,"NONE",-2.71814762288734
"ADD3","ENSG00000148700",0.174217826439578,5.36567072979701,0.00656327076718647,0.0589935513417561,"UP",2.75812394779687
"SELENOI","ENSG00000138018",-0.109315408544662,4.13110081189675,0.00597082555508336,0.0561170149657779,"NONE",-2.79056273987677
"CPM","ENSG00000135678",0.23523752894964,2.39634714867667,0.00699533094629343,0.0608961833175559,"UP",2.73610499768097
"NONO","ENSG00000147140",0.0637096753397852,4.28973049670753,0.00602485373971868,0.0564047115386132,"NONE",2.78748589355687
"CCDC80","ENSG00000091986",0.319805427580124,0.741547773904003,0.00799571645189233,0.0655151023733869,"UP",2.68951494887907
"NOP10","ENSG00000182117",-0.151514862796417,3.68150439464327,0.00593943762967872,0.05600433332849,"DOWN",-2.79236190798191
"IMP4","ENSG00000136718",-0.100958370986699,3.74783368025241,0.00591954602654618,0.0559577193235118,"NONE",-2.79350658922774
"FAM162B","ENSG00000183807",-0.238833290813529,2.21849315870752,0.00708432671838169,0.0612449050304163,"DOWN",-2.73172339206546
"DLEC1","ENSG00000008226",0.303446924289131,0.7475282267548,0.0080520371324418,0.065853161036991,"UP",2.68705203700389
"NOP14","ENSG00000087269",0.0856048520106878,3.10247371973493,0.0061485283158955,0.0569882334878174,"NONE",2.78053623373648
"A2ML1","ENSG00000166535",0.245356417784818,1.74559790574295,0.00772472183017041,0.0641970008717115,"UP",2.70158963268392
"DDX39B","ENSG00000198563",0.0878177679696748,2.90001182909806,0.00646084044108526,0.0585450313638792,"NONE",2.76353680783894
"","ENSG00000228971",-0.327503705703101,2.89104118272395,0.00635318804222993,0.0580089496335585,"DOWN",-2.76931035036241
"LAMA4","ENSG00000112769",0.205099156364791,2.13483775858709,0.0074783965655358,0.0629836887217107,"UP",2.71290261571073
"SATB1-AS1","ENSG00000228956",-0.184513659969812,0.974587255445778,0.00807848806171729,0.065853161036991,"DOWN",-2.68590070760542
