"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"GFRA1","ENSG00000151892",-8.954023283,5.296716434,0,0,"DOWN"
"USP9Y","ENSG00000114374",-9.667935215,5.967900839,0,0,"DOWN"
"GRIA2","ENSG00000120251",7.397194758,6.468034474,2.73e-279,1.67e-275,"UP"
"KCNJ6","ENSG00000157542",-4.811220677,5.351222652,1.47e-278,6.75e-275,"DOWN"
"SPAG16","ENSG00000144451",6.798228773,4.777871892,2.43e-231,8.92e-228,"UP"
"CPT1C","ENSG00000169169",7.117518734,4.930937704,4.53e-207,1.39e-203,"UP"
NA,"ENSG00000165659",5.290841178,5.153120346,6.42e-206,1.69e-202,"UP"
"ST6GALNAC5","ENSG00000117069",6.65420429,5.140061783,1.1e-197,2.52e-194,"UP"
"ZDBF2","ENSG00000204186",5.094546864,5.412738961,2.64e-196,5.39e-193,"UP"
"SATB1","ENSG00000182568",3.9204154,5.064652703,8.88e-186,1.63e-182,"UP"
"CDH20","ENSG00000101542",7.400414741,4.022065827,1.29e-184,2.16e-181,"UP"
"HS3ST3B1","ENSG00000125430",4.285623991,5.561473408,8.49e-180,1.3e-176,"UP"
"NLGN4X","ENSG00000146938",4.016515356,5.616561639,1.35e-177,1.9e-174,"UP"
"ROBO2","ENSG00000185008",4.147987004,5.975401192,8.13e-170,1.07e-166,"UP"
"PKIA","ENSG00000171033",7.034977912,5.212936122,5.65e-167,6.93e-164,"UP"
"BAI1","ENSG00000181790",-3.106113098,7.399093761,5.86e-158,6.73e-155,"DOWN"
"MAGEH1","ENSG00000187601",4.418116622,6.628290157,1.51e-153,1.63e-150,"UP"
"RP3-326L13.3","ENSG00000272294",9.710017987,3.957947194,3.51e-152,3.58e-149,"UP"
"ARMCX1","ENSG00000126947",7.204609395,3.582116264,3.42e-147,3.31e-144,"UP"
"PPFIA2","ENSG00000139220",5.70167709,4.941029783,1.43e-146,1.32e-143,"UP"
"ETV5","ENSG00000244405",-3.043062757,5.869720361,1.05e-142,9.23e-140,"DOWN"
"TIMP4","ENSG00000157150",-3.621752437,5.622616744,2.82e-140,2.36e-137,"DOWN"
"DLC1","ENSG00000164741",-4.488657004,3.67531849,1.7e-137,1.36e-134,"DOWN"
"MAGI2-AS3","ENSG00000234456",2.97187359,6.242053676,1.47e-133,1.13e-130,"UP"
"CLVS2","ENSG00000146352",6.172938464,4.334924124,5.29e-127,3.89e-124,"UP"
"CSMD3","ENSG00000164796",5.161208534,4.962510992,1.19e-126,8.43e-124,"UP"
"NKX2-5","ENSG00000183072",-9.220272772,2.974868598,4.03e-124,2.74e-121,"DOWN"
"POU3F4","ENSG00000196767",10.9755957,3.452329047,7.85e-123,5.16e-120,"UP"
"TRIM36","ENSG00000152503",5.924542592,4.242185918,2.07e-120,1.31e-117,"UP"
"DNAH7","ENSG00000118997",2.650960342,5.475348066,2.38e-118,1.46e-115,"UP"
"KCNIP1","ENSG00000182132",-2.767833714,5.95974458,1.37e-115,8.12e-113,"DOWN"
"EPB41L3","ENSG00000082397",8.605700463,2.825695818,8.98e-115,5.16e-112,"UP"
"KCNT2","ENSG00000162687",8.52764347,2.998554382,2.86e-112,1.59e-109,"UP"
"ETV1","ENSG00000006468",-2.368712303,7.899761432,6.42e-110,3.47e-107,"DOWN"
"MMP14","ENSG00000157227",3.393989429,6.582826675,1.12e-109,5.87e-107,"UP"
"MAPK4","ENSG00000141639",2.482633155,5.784843448,2.18e-108,1.11e-105,"UP"
"FBN1","ENSG00000166147",3.537523191,3.714655307,1.77e-106,8.77e-104,"UP"
"PCDH15","ENSG00000150275",2.515696678,6.136102031,7.56e-105,3.66e-102,"UP"
"HSPB8","ENSG00000152137",2.605587199,7.086536416,1.15e-103,5.43e-101,"UP"
"GNAI1","ENSG00000127955",5.858095812,2.788622753,1e-99,4.62e-97,"UP"
"TRIB2","ENSG00000071575",-2.110101238,7.862327879,3.17e-98,1.42e-95,"DOWN"
"MFAP4","ENSG00000166482",3.038710237,6.332428989,8.38e-97,3.67e-94,"UP"
"KCNK10","ENSG00000100433",5.443811325,4.034433754,1.18e-96,5.04e-94,"UP"
NA,"ENSG00000184674",-2.277026826,5.633870587,2.02e-95,8.43e-93,"DOWN"
"LPHN3","ENSG00000150471",4.31252862,7.37854138,1.3e-94,5.19e-92,"UP"
"RFPL1S","ENSG00000225465",-6.223554213,2.110078791,1.3e-94,5.19e-92,"DOWN"
"ZFPM2-AS1","ENSG00000251003",-8.795731466,3.238790842,1.34e-94,5.22e-92,"DOWN"
"DPYSL5","ENSG00000157851",-3.691440972,5.932939462,3.55e-94,1.36e-91,"DOWN"
"TTTY15","ENSG00000233864",-9.138014616,3.86258469,7.03e-93,2.64e-90,"DOWN"
"GPR123","ENSG00000197177",-2.329024619,5.554017571,8.79e-89,3.23e-86,"DOWN"
"ZNF385D","ENSG00000151789",6.429091479,3.725305661,9.97e-89,3.59e-86,"UP"
"CADM2","ENSG00000175161",7.67686407,5.076511715,3.08e-88,1.09e-85,"UP"
"NRN1","ENSG00000124785",6.222734599,2.915521109,6.12e-88,2.12e-85,"UP"
"ACCS","ENSG00000110455",3.35350891,4.321383114,1.74e-87,5.92e-85,"UP"
"WSCD1","ENSG00000179314",-2.117610279,8.39566211,3.16e-87,1.06e-84,"DOWN"
"RPH3A","ENSG00000089169",-6.655253307,2.166990668,4.05e-87,1.33e-84,"DOWN"
"DUSP6","ENSG00000139318",-3.389226934,4.233674566,6.3e-87,2.03e-84,"DOWN"
"ARMCX4","ENSG00000196440",2.936850198,4.096073373,6.88e-87,2.18e-84,"UP"
"ST6GALNAC3","ENSG00000184005",7.491147906,3.025015794,1.34e-86,4.19e-84,"UP"
"RIMS4","ENSG00000101098",-2.641221078,5.765165244,3.09e-86,9.47e-84,"DOWN"
"MYO16","ENSG00000041515",5.608004213,2.889812602,1.58e-85,4.77e-83,"UP"
"GPD1L","ENSG00000152642",-2.347511578,5.128667888,4.24e-85,1.26e-82,"DOWN"
"SHISA6","ENSG00000188803",-2.736515858,6.774432181,4.69e-85,1.37e-82,"DOWN"
"LRAT","ENSG00000121207",4.83200517,3.493569999,5.09e-85,1.46e-82,"UP"
"THSD7A","ENSG00000005108",5.908172298,3.510474281,6.2e-85,1.75e-82,"UP"
"RP11-9G1.3","ENSG00000250241",4.81833959,3.383554739,7.77e-85,2.16e-82,"UP"
"STK17A","ENSG00000164543",-1.951221237,6.272425094,1.6e-84,4.39e-82,"DOWN"
"RAMP1","ENSG00000132329",-2.452703056,4.927423203,2.24e-84,6.06e-82,"DOWN"
"LDB2","ENSG00000169744",3.541060843,3.199284765,8.38e-84,2.23e-81,"UP"
"GATA2","ENSG00000179348",-3.680939314,4.319435782,1.17e-82,3.07e-80,"DOWN"
"DNER","ENSG00000187957",3.204352237,6.336568871,3.79e-81,9.83e-79,"UP"
"ADD2","ENSG00000075340",-2.944264928,4.589265073,1.97e-80,5.03e-78,"DOWN"
"ZNF521","ENSG00000198795",4.616023642,6.437527486,6.47e-80,1.63e-77,"UP"
"CHST6","ENSG00000183196",-2.568883996,4.163422227,2.14e-79,5.32e-77,"DOWN"
"ZNF22","ENSG00000165512",2.588360192,4.533586914,2.67e-79,6.56e-77,"UP"
"HECW2","ENSG00000138411",5.115885992,2.233260649,7.95e-79,1.92e-76,"UP"
"IGFBP2","ENSG00000115457",-2.136392052,8.212262682,2.22e-78,5.29e-76,"DOWN"
"BHLHB9","ENSG00000198908",3.976818234,3.62266358,3.14e-78,7.4e-76,"UP"
"SLC44A5","ENSG00000137968",4.120781715,3.488257641,6.41e-78,1.49e-75,"UP"
"CAV2","ENSG00000105971",-2.564317151,4.953060377,8.19e-78,1.88e-75,"DOWN"
"CD97","ENSG00000123146",-3.561544444,4.589131482,1.28e-77,2.91e-75,"DOWN"
"RAB27B","ENSG00000041353",2.133598497,6.343321773,1.89e-77,4.24e-75,"UP"
"FAM127C","ENSG00000212747",4.157447626,3.375477569,2.97e-77,6.58e-75,"UP"
"CADPS","ENSG00000163618",4.125688133,4.834145835,1.85e-76,4.04e-74,"UP"
"GPR37L1","ENSG00000170075",-3.637698907,6.695357009,7.59e-76,1.64e-73,"DOWN"
"BEX2","ENSG00000133134",4.182310233,2.903855434,1.16e-75,2.47e-73,"UP"
"PCDH10","ENSG00000138650",3.524900231,8.283794493,7.71e-75,1.63e-72,"UP"
"LINC00403","ENSG00000224243",3.241622108,3.353565234,8.06e-74,1.68e-71,"UP"
"SPRY1","ENSG00000164056",-2.68573043,5.993818556,9.12e-73,1.88e-70,"DOWN"
"CDH4","ENSG00000179242",-2.0424585,5.824843293,2.26e-72,4.61e-70,"DOWN"
"CCDC8","ENSG00000169515",3.071218734,3.960094685,2.39e-72,4.82e-70,"UP"
"FGFR1","ENSG00000077782",-1.725039218,8.181339044,1.77e-71,3.55e-69,"DOWN"
"HOXB4","ENSG00000182742",-2.15602636,4.448383922,1.14e-70,2.25e-68,"DOWN"
"SHC3","ENSG00000148082",-3.096682978,4.651671976,1.86e-70,3.64e-68,"DOWN"
"GRIP2","ENSG00000144596",-5.04798451,3.519534285,3.5e-69,6.78e-67,"DOWN"
"COTL1","ENSG00000103187",-2.335873558,5.641737055,3.57e-69,6.84e-67,"DOWN"
"C1orf233","ENSG00000228594",-2.777580073,3.851957193,4.98e-69,9.45e-67,"DOWN"
"NDST4","ENSG00000138653",10.72484773,2.172789178,5.36e-69,1.01e-66,"UP"
"ZC2HC1A","ENSG00000104427",2.238886375,4.965164569,1.91e-68,3.56e-66,"UP"
"CD38","ENSG00000004468",3.486495696,5.990715375,3.83e-68,7.04e-66,"UP"
"LPAR1","ENSG00000198121",8.343685753,4.199772873,1.26e-67,2.3e-65,"UP"
"MSTN","ENSG00000138379",5.020865279,7.196763738,1.51e-66,2.72e-64,"UP"
"HSPA12A","ENSG00000165868",-2.301743621,4.468633871,2.63e-65,4.69e-63,"DOWN"
"AEN","ENSG00000181026",-2.44605541,5.569096417,4.39e-65,7.76e-63,"DOWN"
"ADAMTSL1","ENSG00000178031",3.488534025,3.343393181,4.7e-65,8.23e-63,"UP"
"FLRT2","ENSG00000185070",4.902383718,2.702433293,4.83e-65,8.37e-63,"UP"
"UNC93B1","ENSG00000110057",-3.615421979,2.755551118,8.1e-65,1.39e-62,"DOWN"
"NPTX2","ENSG00000106236",2.163699613,8.560009187,9.31e-65,1.58e-62,"UP"
"ADAMTS9","ENSG00000163638",-2.228855211,4.547057139,7.43e-64,1.25e-61,"DOWN"
"TMEM74","ENSG00000164841",4.671941249,2.892477136,1.01e-63,1.69e-61,"UP"
"BCAT1","ENSG00000060982",-2.352844687,6.548290992,1.59e-63,2.64e-61,"DOWN"
"GLUL","ENSG00000135821",-2.364342426,8.377759585,5.82e-63,9.56e-61,"DOWN"
"CDK6","ENSG00000105810",-2.935980083,6.172273803,6.2e-63,1.01e-60,"DOWN"
"NRG3","ENSG00000185737",4.07276021,2.203447956,6.63e-63,1.07e-60,"UP"
"FAM43A","ENSG00000185112",-2.518493791,4.40482406,7.67e-63,1.23e-60,"DOWN"
"SYN2","ENSG00000157152",-3.348622082,2.715354523,8.86e-63,1.4e-60,"DOWN"
"OLFM2","ENSG00000105088",-2.381638492,6.518139082,1.58e-62,2.49e-60,"DOWN"
"PDE2A","ENSG00000186642",1.820717285,7.022355608,8.81e-62,1.37e-59,"UP"
"HOXB3","ENSG00000120093",-1.604851741,6.780900315,4.3e-61,6.64e-59,"DOWN"
"C1QL1","ENSG00000131094",2.346394276,5.048918977,9.03e-61,1.38e-58,"UP"
"MAATS1","ENSG00000183833",2.142507105,4.730312057,1.92e-60,2.92e-58,"UP"
"RALB","ENSG00000144118",-1.899432038,4.965949015,8.67e-60,1.31e-57,"DOWN"
"PKP4","ENSG00000144283",-2.08327434,4.618411964,1.2e-59,1.79e-57,"DOWN"
"H1F0","ENSG00000189060",8.216106032,4.320101051,2.26e-59,3.36e-57,"UP"
"ZNF808","ENSG00000198482",3.085384317,3.214973669,2.56e-59,3.77e-57,"UP"
"DDIT4L","ENSG00000145358",5.062157982,1.482298802,2.66e-59,3.89e-57,"UP"
"GUCY1A3","ENSG00000164116",4.211129153,5.783493028,3.61e-59,5.22e-57,"UP"
"RASSF9","ENSG00000198774",5.982104758,2.528080513,8.99e-59,1.29e-56,"UP"
"LDLRAD3","ENSG00000179241",-1.690333469,7.227784994,6.28e-58,8.95e-56,"DOWN"
"MEGF11","ENSG00000157890",-1.867803008,5.588407162,3.63e-57,5.13e-55,"DOWN"
"FSCN1","ENSG00000075618",-2.7932556,7.613288396,8.76e-57,1.23e-54,"DOWN"
"RGL3","ENSG00000205517",-4.418044953,1.746605358,9.37e-57,1.31e-54,"DOWN"
"MOXD1","ENSG00000079931",2.260161093,7.998797889,1.74e-56,2.4e-54,"UP"
"SLC7A5","ENSG00000103257",-2.131084512,5.501991648,3.95e-56,5.42e-54,"DOWN"
"SORCS3","ENSG00000156395",5.625851235,2.078947002,6.01e-56,8.19e-54,"UP"
"RYR2","ENSG00000198626",5.648134936,1.141673579,1.88e-55,2.54e-53,"UP"
"NKD2","ENSG00000145506",-4.322056097,1.916509087,2.01e-55,2.69e-53,"DOWN"
"TFAP2A","ENSG00000137203",-2.794716386,3.65577159,3.27e-55,4.35e-53,"DOWN"
"THBS1","ENSG00000137801",2.867061679,3.249716613,4.31e-55,5.7e-53,"UP"
"CHODL","ENSG00000154645",5.203004107,2.08949942,5.36e-55,7.04e-53,"UP"
"NEFH","ENSG00000100285",-5.239272487,1.30636953,1.09e-54,1.42e-52,"DOWN"
"C4orf33","ENSG00000151470",2.420577831,4.630477478,1.88e-53,2.44e-51,"UP"
"TLX1","ENSG00000107807",-6.332873215,0.574367098,2.34e-53,3.01e-51,"DOWN"
"LINC00404","ENSG00000229520",3.258480046,2.722763138,3.61e-53,4.61e-51,"UP"
"SPAG1","ENSG00000104450",2.35475916,4.190829631,5.04e-53,6.39e-51,"UP"
"SLC4A8","ENSG00000050438",-1.715819155,5.271791834,8.23e-53,1.04e-50,"DOWN"
"B3GALT5","ENSG00000183778",1.397386253,5.948976062,3.12e-52,3.9e-50,"UP"
"MYH14","ENSG00000105357",2.861561757,4.463123119,3.76e-52,4.67e-50,"UP"
"MYBPC1","ENSG00000196091",4.088880326,1.328521322,7.86e-52,9.71e-50,"UP"
"LRRC55","ENSG00000183908",6.251954729,2.223618438,2.25e-51,2.76e-49,"UP"
"ZIC4","ENSG00000174963",3.264767375,2.681217541,2.5e-51,3.04e-49,"UP"
"GRIA1","ENSG00000155511",-1.409210768,8.658862511,3e-51,3.63e-49,"DOWN"
"CD24P4","ENSG00000185275",1.922951515,4.860655052,3.16e-51,3.8e-49,"UP"
"MAF","ENSG00000178573",-2.181739613,3.782986148,3.79e-51,4.52e-49,"DOWN"
"LAMC1","ENSG00000135862",-1.458721509,7.111964871,7.87e-51,9.34e-49,"DOWN"
"RP11-588K22.2","ENSG00000260244",4.08108351,3.303613767,8.03e-51,9.46e-49,"UP"
"CSPG4","ENSG00000173546",-2.967134868,6.60929364,1.45e-50,1.7e-48,"DOWN"
"MAP7","ENSG00000135525",2.431745857,3.584843836,1.49e-50,1.73e-48,"UP"
"ATP1B1","ENSG00000143153",1.690865845,5.793462282,1.74e-50,2.01e-48,"UP"
"RGS6","ENSG00000182732",-2.898334096,5.095517954,2.25e-50,2.59e-48,"DOWN"
"MAP3K1","ENSG00000095015",-1.675143694,5.50331739,3.19e-50,3.64e-48,"DOWN"
"SLITRK5","ENSG00000165300",2.669093493,5.158574238,3.43e-50,3.9e-48,"UP"
"AC004540.4","ENSG00000225792",3.494212862,3.675949233,4.38e-50,4.94e-48,"UP"
"ITGB4","ENSG00000132470",1.86922878,6.302836464,7.81e-50,8.76e-48,"UP"
"CHST11","ENSG00000171310",-1.71757184,7.203776806,8.8e-50,9.8e-48,"DOWN"
"VSTM2L","ENSG00000132821",2.940572426,2.938101921,1.06e-49,1.17e-47,"UP"
"LLGL2","ENSG00000073350",2.821166316,2.554749521,4.09e-49,4.51e-47,"UP"
"ZNF418","ENSG00000196724",3.136161722,2.415387524,5.01e-49,5.49e-47,"UP"
"LAMB3","ENSG00000196878",-3.354287333,1.917602112,1.21e-48,1.32e-46,"DOWN"
"EPHA2","ENSG00000142627",-4.920808217,3.448937512,1.7e-48,1.84e-46,"DOWN"
"CALB1","ENSG00000104327",4.36997162,4.082091514,2.27e-48,2.44e-46,"UP"
"AMPH","ENSG00000078053",1.791316578,6.251773939,2.51e-48,2.68e-46,"UP"
"SLFN11","ENSG00000172716",4.934062235,4.156460513,3.61e-48,3.84e-46,"UP"
"EPHA4","ENSG00000116106",2.033104897,4.616258726,6.28e-48,6.64e-46,"UP"
"DIRAS2","ENSG00000165023",-1.767542709,5.790731106,9.44e-48,9.92e-46,"DOWN"
"VASN","ENSG00000168140",2.106056231,3.743141676,1.23e-47,1.29e-45,"UP"
"EVA1C","ENSG00000166979",-3.144864266,2.811416082,1.6e-47,1.66e-45,"DOWN"
"MRVI1","ENSG00000072952",-1.709233269,4.806722847,1.61e-47,1.67e-45,"DOWN"
"DUSP4","ENSG00000120875",-4.674674427,2.846464629,2.81e-47,2.88e-45,"DOWN"
"LRP2","ENSG00000081479",-1.671587157,8.058686125,2.96e-47,3.02e-45,"DOWN"
"LRP4","ENSG00000134569",-2.159965419,7.171721667,5.02e-47,5.1e-45,"DOWN"
"RP11-82L18.4","ENSG00000231632",-2.887120473,3.123761138,8.1e-47,8.19e-45,"DOWN"
"SOX1","ENSG00000182968",2.380121212,5.7731455,9.05e-47,9.09e-45,"UP"
"FOXJ1","ENSG00000129654",1.945586482,3.978544315,1.19e-46,1.19e-44,"UP"
"GAD1","ENSG00000128683",-1.755144992,7.643946531,1.2e-46,1.2e-44,"DOWN"
"SLITRK2","ENSG00000185985",-1.935863198,4.90329556,1.59e-46,1.57e-44,"DOWN"
"MKI67","ENSG00000148773",-6.355869248,1.837965508,1.63e-46,1.61e-44,"DOWN"
"USP51","ENSG00000247746",3.331561405,2.339932264,2.33e-46,2.27e-44,"UP"
"C8orf34","ENSG00000165084",6.460227874,0.888273473,2.44e-46,2.37e-44,"UP"
"TMEM35","ENSG00000126950",4.349167255,3.079649151,2.59e-46,2.51e-44,"UP"
"ARHGEF4","ENSG00000136002",-1.570804083,7.754504352,3.96e-46,3.81e-44,"DOWN"
"ALPK1","ENSG00000073331",1.962063002,4.919124205,6e-46,5.75e-44,"UP"
"TNS3","ENSG00000136205",-2.211664702,4.166164407,6.31e-46,6.01e-44,"DOWN"
"SHD","ENSG00000105251",-3.752431576,2.474501174,1.43e-45,1.36e-43,"DOWN"
"ZNF320","ENSG00000182986",3.064320408,3.280556634,1.52e-45,1.43e-43,"UP"
"KAZN","ENSG00000189337",-1.589356642,5.966762106,1.72e-45,1.62e-43,"DOWN"
"ZNF43","ENSG00000198521",1.724805306,4.766973486,2.05e-45,1.91e-43,"UP"
"SLC6A9","ENSG00000196517",1.535422103,7.04964593,2.87e-45,2.67e-43,"UP"
"PHF11","ENSG00000136147",3.106247185,3.540905118,3.06e-45,2.83e-43,"UP"
"LTBP4","ENSG00000090006",-2.259038146,4.079498755,3.9e-45,3.58e-43,"DOWN"
"EPHB2","ENSG00000133216",-1.749391453,6.815810916,4.33e-45,3.97e-43,"DOWN"
"NOXA1","ENSG00000188747",2.017182236,4.657772213,8.19e-45,7.46e-43,"UP"
"LAMC3","ENSG00000050555",-4.700253866,1.301013378,1.26e-44,1.14e-42,"DOWN"
"CNTN1","ENSG00000018236",4.150798987,1.361919299,1.61e-44,1.45e-42,"UP"
"PTCHD4","ENSG00000244694",-2.567532559,4.694976696,1.88e-44,1.68e-42,"DOWN"
"OLIG2","ENSG00000205927",-2.37084802,3.7985632,1.98e-44,1.77e-42,"DOWN"
"GPR124","ENSG00000020181",-2.843215815,3.136512371,2.94e-44,2.61e-42,"DOWN"
"C8orf46","ENSG00000169085",-1.823326609,5.31611713,5.71e-44,5.05e-42,"DOWN"
"OAF","ENSG00000184232",-2.490956312,4.26167324,6.21e-44,5.47e-42,"DOWN"
NA,"ENSG00000129270",-2.705811902,4.798143173,1.66e-43,1.46e-41,"DOWN"
"RND3","ENSG00000115963",-1.533112278,6.512731886,1.77e-43,1.54e-41,"DOWN"
"CCND2","ENSG00000118971",-2.494873135,6.328383941,2.27e-43,1.97e-41,"DOWN"
"LPIN1","ENSG00000134324",1.332844187,6.876981101,3.64e-43,3.14e-41,"UP"
"GPR126","ENSG00000112414",1.385136312,5.965113406,5.21e-43,4.47e-41,"UP"
"KCNJ9","ENSG00000162728",2.019179316,4.892206815,5.39e-43,4.61e-41,"UP"
"PHKA1","ENSG00000067177",-1.381543769,5.407855788,7.01e-43,5.97e-41,"DOWN"
"CGREF1","ENSG00000138028",-2.230423755,3.946227374,7.32e-43,6.21e-41,"DOWN"
"EPHA7","ENSG00000135333",6.393896963,1.570263043,7.94e-43,6.7e-41,"UP"
"SLC6A11","ENSG00000132164",-2.375164908,9.286918442,9.03e-43,7.58e-41,"DOWN"
"DCT","ENSG00000080166",2.231715593,3.123593581,1.32e-42,1.1e-40,"UP"
"NEUROG2","ENSG00000178403",2.261353024,3.502510334,1.45e-42,1.21e-40,"UP"
"MFGE8","ENSG00000140545",-2.143337247,7.995969519,1.73e-42,1.43e-40,"DOWN"
"KHDRBS3","ENSG00000131773",5.195995391,3.192138255,2.12e-42,1.75e-40,"UP"
"PLSCR4","ENSG00000114698",1.33721129,5.809980816,2.4e-42,1.97e-40,"UP"
"DUSP5","ENSG00000138166",-2.999926596,2.674326334,2.43e-42,1.98e-40,"DOWN"
"PGM5","ENSG00000154330",4.527764765,1.733948455,2.84e-42,2.31e-40,"UP"
"FMNL3","ENSG00000161791",-1.605537858,4.88292508,3.31e-42,2.67e-40,"DOWN"
"GCNT2","ENSG00000111846",-2.101647869,3.740996903,3.31e-42,2.67e-40,"DOWN"
"RNF19A","ENSG00000034677",1.436864709,6.875657022,3.39e-42,2.72e-40,"UP"
"SH3PXD2A","ENSG00000107957",3.090355937,5.307347494,1.05e-41,8.42e-40,"UP"
"PREX1","ENSG00000124126",-1.435133091,7.98452863,1.49e-41,1.19e-39,"DOWN"
"PLEKHA5","ENSG00000052126",1.574213429,6.644374737,1.68e-41,1.33e-39,"UP"
"EPHA5","ENSG00000145242",3.414195212,2.084579644,2.93e-41,2.31e-39,"UP"
"GPR158","ENSG00000151025",-1.512158762,6.423542075,4.18e-41,3.28e-39,"DOWN"
"CRTAP","ENSG00000170275",-1.477384177,7.292253472,7.09e-41,5.55e-39,"DOWN"
"NINJ1","ENSG00000131669",-1.415728176,6.128357028,9.15e-41,7.13e-39,"DOWN"
"ANKH","ENSG00000154122",-1.396783789,6.000551333,1.04e-40,8.07e-39,"DOWN"
"KCNA6","ENSG00000151079",3.646681027,1.394086674,1.06e-40,8.2e-39,"UP"
"CCDC180","ENSG00000197816",7.512032773,1.561522579,1.41e-40,1.09e-38,"UP"
"GRIA3","ENSG00000125675",-2.451180898,6.129288565,2.99e-40,2.29e-38,"DOWN"
"GPX3","ENSG00000211445",1.697775213,7.193828643,3.14e-40,2.4e-38,"UP"
"TMPRSS7","ENSG00000176040",4.161159265,1.663176088,3.29e-40,2.5e-38,"UP"
"PPARGC1A","ENSG00000109819",-4.053291957,1.98907196,5.43e-40,4.11e-38,"DOWN"
"BZW2","ENSG00000136261",-1.741952824,4.636059402,5.7e-40,4.29e-38,"DOWN"
"SLC1A3","ENSG00000079215",-1.336889451,9.781472608,6.36e-40,4.77e-38,"DOWN"
"PCDH7","ENSG00000169851",2.737435862,6.451461673,7.28e-40,5.44e-38,"UP"
"ARC","ENSG00000198576",-3.407555028,4.965390535,8.17e-40,6.08e-38,"DOWN"
"VEGFC","ENSG00000150630",5.008240066,0.896164558,1.3e-39,9.63e-38,"UP"
"TOP2A","ENSG00000131747",-4.789405742,2.147338068,1.3e-39,9.64e-38,"DOWN"
"NRP2","ENSG00000118257",-1.525066894,6.852114868,1.35e-39,9.93e-38,"DOWN"
"NFASC","ENSG00000163531",2.707970601,6.882205207,1.38e-39,1.01e-37,"UP"
"SSH3","ENSG00000172830",-2.529379506,3.066452008,2.13e-39,1.56e-37,"DOWN"
"PICK1","ENSG00000100151",2.359735684,4.051296573,2.2e-39,1.6e-37,"UP"
"PIK3C2B","ENSG00000133056",-1.353490031,6.057045709,2.5e-39,1.81e-37,"DOWN"
"HMGA1","ENSG00000137309",-1.842552211,6.125611278,3.05e-39,2.2e-37,"DOWN"
"CD200","ENSG00000091972",2.18020823,4.330376318,3.24e-39,2.33e-37,"UP"
"CD44","ENSG00000026508",1.676093949,7.762076419,3.27e-39,2.34e-37,"UP"
"TRIM9","ENSG00000100505",-1.18207912,9.293940494,4.5e-39,3.21e-37,"DOWN"
"KLF10","ENSG00000155090",-1.694660352,5.094921466,4.73e-39,3.36e-37,"DOWN"
"KCNJ16","ENSG00000153822",-2.254121346,4.740779635,5.61e-39,3.96e-37,"DOWN"
"OLFML2B","ENSG00000162745",2.938297055,4.00322022,5.69e-39,4.01e-37,"UP"
"TANC1","ENSG00000115183",-1.342208903,6.050169501,5.79e-39,4.06e-37,"DOWN"
"HNF4G","ENSG00000164749",6.001612343,1.071851209,1.6e-38,1.12e-36,"UP"
"LOXL1","ENSG00000129038",-2.398735273,4.47850754,1.85e-38,1.29e-36,"DOWN"
"RRM2","ENSG00000171848",-6.117050866,0.731943698,3.13e-38,2.17e-36,"DOWN"
"ACSL3","ENSG00000123983",-1.245638705,7.640696358,3.45e-38,2.38e-36,"DOWN"
"FZD7","ENSG00000155760",-1.488956202,7.131462118,4.64e-38,3.2e-36,"DOWN"
"CREB3L1","ENSG00000157613",-3.618902113,1.647559987,5.42e-38,3.72e-36,"DOWN"
"SLC35F1","ENSG00000196376",-1.190180797,6.716188234,6.06e-38,4.15e-36,"DOWN"
"CASC15","ENSG00000272168",2.680707331,3.361236081,7.39e-38,5.03e-36,"UP"
"PI16","ENSG00000164530",2.700117669,2.806870719,8.12e-38,5.51e-36,"UP"
"PLEKHA6","ENSG00000143850",-1.460253551,5.020687007,1.16e-37,7.83e-36,"DOWN"
"RTN4R","ENSG00000040608",-2.085375827,4.096307878,1.27e-37,8.55e-36,"DOWN"
"RPL22L1","ENSG00000163584",-1.54412795,4.399532265,1.29e-37,8.63e-36,"DOWN"
"EPM2AIP1","ENSG00000178567",1.512618644,6.135624907,1.55e-37,1.04e-35,"UP"
"ST8SIA4","ENSG00000113532",5.132749352,1.661147207,1.63e-37,1.09e-35,"UP"
"PDLIM3","ENSG00000154553",-1.859507675,5.336363287,1.87e-37,1.24e-35,"DOWN"
NA,"ENSG00000152268",-2.434306184,8.29315558,1.99e-37,1.32e-35,"DOWN"
"SEPP1","ENSG00000250722",3.978237418,2.385837262,2e-37,1.32e-35,"UP"
"LY6E","ENSG00000160932",-1.789240159,4.706107456,2.01e-37,1.32e-35,"DOWN"
"SPRED1","ENSG00000166068",-1.318394589,7.534384452,2.22e-37,1.45e-35,"DOWN"
"COLGALT2","ENSG00000198756",-1.579696711,5.730800352,3.89e-37,2.54e-35,"DOWN"
"TMEM2","ENSG00000135048",-2.265250076,4.916597652,4.16e-37,2.7e-35,"DOWN"
"CDKL5","ENSG00000008086",4.315898434,1.431202108,4.23e-37,2.74e-35,"UP"
"MEGF10","ENSG00000145794",2.100325994,7.479942521,4.69e-37,3.03e-35,"UP"
"SVIP","ENSG00000198168",3.206470493,2.53454234,4.76e-37,3.06e-35,"UP"
"BEX4","ENSG00000102409",1.728248292,4.722604309,6.13e-37,3.93e-35,"UP"
"DPY19L1","ENSG00000173852",1.143056915,6.673271047,6.26e-37,4e-35,"UP"
"ABTB2","ENSG00000166016",-1.976020948,4.613818717,1.12e-36,7.13e-35,"DOWN"
