"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"LPPR5","ENSG00000117598",0.888704295787352,3.66068831874785,2.03570949562879e-08,3.77248317200152e-07,"NONE"
"AC004019.10","ENSG00000229492",-1.94985011522711,0.409377050712333,2.03966444535811e-08,3.77630923307869e-07,"DOWN"
"PXDN","ENSG00000130508",0.577875819924947,7.65148562957201,2.11246560314572e-08,3.90747456981872e-07,"NONE"
"GPR161","ENSG00000143147",0.926326647876536,4.04371477828083,2.11873791686211e-08,3.91545119011605e-07,"NONE"
"LGR5","ENSG00000139292",0.750251029233661,5.61172684781822,2.12674559983689e-08,3.92661708391327e-07,"NONE"
"LINC00928","ENSG00000259218",-0.88550500296307,3.42915514354627,2.15983752223915e-08,3.98403270376468e-07,"NONE"
"LHX2","ENSG00000106689",0.62821614046543,5.77189370166001,2.17022005735504e-08,3.99949133632671e-07,"NONE"
"VAT1","ENSG00000108828",-0.548840574025049,7.44267004423675,2.20831412149839e-08,4.06594388987773e-07,"NONE"
"LRRC20","ENSG00000172731",0.59381781109203,5.65165284329638,2.24898188705025e-08,4.13700839388609e-07,"NONE"
"MAP1LC3B","ENSG00000140941",-0.489575863823824,7.0743749027904,2.25489494064244e-08,4.14406957030488e-07,"NONE"
"ABTB2","ENSG00000166016",0.804027751534399,4.72053835645659,2.26893015083123e-08,4.16603103154003e-07,"NONE"
"DIRAS1","ENSG00000176490",0.641554591605925,4.9119307155465,2.30645627816583e-08,4.23104472625517e-07,"NONE"
"FAM171A1","ENSG00000148468",0.480002307101095,6.89090177672916,2.32309932823896e-08,4.25766562203942e-07,"NONE"
"CFAP69","ENSG00000105792",-0.803603533259002,4.21758398456458,2.32673286431399e-08,4.26041635475716e-07,"NONE"
"KMT2C","ENSG00000055609",0.566947944174075,8.53603496950055,2.3508566853616e-08,4.30064688676454e-07,"NONE"
"MSMO1","ENSG00000052802",0.63019312637271,6.6915938248718,2.35869168376114e-08,4.31103236655959e-07,"NONE"
"TLE1","ENSG00000196781",0.599682791161966,6.09009791795546,2.36614964442533e-08,4.32071036989807e-07,"NONE"
"BCL11A","ENSG00000119866",1.92224779808427,2.87510579815087,2.3729323060531e-08,4.32913869205688e-07,"UP"
"FAM50B","ENSG00000145945",-2.17432023058457,1.29029095562893,2.38361424922014e-08,4.34465892852836e-07,"DOWN"
"TC2N","ENSG00000165929",-4.38442671426474,-0.764008806964438,2.39224461339866e-08,4.3564148260588e-07,"DOWN"
"RPL13P12","ENSG00000215030",-0.482247111993244,8.06443948746894,2.39743748688654e-08,4.36189514349111e-07,"NONE"
"CFAP221","ENSG00000163075",-1.18151838142689,3.11790355168711,2.4114143661398e-08,4.38333255617606e-07,"DOWN"
"RCC1","ENSG00000180198",0.842776117448653,6.28309996165126,2.47486821816783e-08,4.49121474679542e-07,"NONE"
"CDCA7L","ENSG00000164649",0.597158471978114,5.4561990144097,2.47526026741841e-08,4.49121474679542e-07,"NONE"
"DRAXIN","ENSG00000162490",1.47162185532715,4.01460033066215,2.48689936826896e-08,4.50823853719683e-07,"UP"
"LRRC27","ENSG00000148814",-0.506565400512552,6.13275163090681,2.49108100417694e-08,4.51172486132753e-07,"NONE"
"ACOT11","ENSG00000162390",-1.62081607387842,1.47333573281887,2.50176028683749e-08,4.52696243207904e-07,"DOWN"
"PTGDS","ENSG00000107317",-0.926561773965965,5.6502296156607,2.50954803555651e-08,4.53694489649886e-07,"NONE"
"MAP3K1","ENSG00000095015",0.639655047958281,5.44224302486399,2.51756060360614e-08,4.54731538682096e-07,"NONE"
"NUP35","ENSG00000163002",0.884832277858412,3.97844289410816,2.58538977517496e-08,4.66561260511925e-07,"NONE"
"MED22","ENSG00000148297",0.562713617529907,5.76988252170302,2.60220883010901e-08,4.69172615515231e-07,"NONE"
