"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"ATAD1","ENSG00000138138",-0.0546181371488745,3.65678163565532,0.0111566989551401,0.0308345419863344,"NONE"
"STRAP","ENSG00000023734",0.0512309485745863,5.22363957853489,0.0123324029190659,0.0333953558039265,"NONE"
"PDZD8","ENSG00000165650",0.0927458275351024,2.72602383221041,0.0123159545139945,0.0333662529443478,"NONE"
"","ENSG00000271646",-0.221273237432154,0.880827594701118,0.0168515662699147,0.0432065804260983,"DOWN"
"","ENSG00000278922",0.144397152925565,2.13611050831285,0.0143074481079414,0.0376347610583255,"UP"
"PLA2G4B","ENSG00000243708",0.201318012069801,0.176153346460338,0.0167333788003141,0.0429597806779569,"UP"
"JAG1","ENSG00000101384",0.146437765887683,1.68452292244628,0.0154416626814343,0.0402017330691581,"UP"
"THOC2","ENSG00000125676",0.0660676230962105,2.57845884355174,0.0127119184032032,0.0342589423252361,"NONE"
"LSMEM1","ENSG00000181016",0.250873652188196,2.21699641270627,0.0138677426259269,0.0367108885480303,"UP"
"IFI44","ENSG00000137965",0.201472199991856,2.63081614274385,0.0127749830872344,0.0343853223571115,"UP"
"MBL1P","ENSG00000242600",0.155489336946232,0.607406512220342,0.0172414295802554,0.0440381319203792,"UP"
"DOCK1","ENSG00000150760",0.136801251044335,3.04128912557272,0.0122411598250707,0.0332062771518279,"NONE"
"LAT2","ENSG00000086730",0.215806099866048,1.75486973892641,0.01555166427234,0.0404662573215404,"UP"
"TMEM200B","ENSG00000253304",0.280294494060026,1.08616137736011,0.0155527829268257,0.0404662573215404,"UP"
"TPI1","ENSG00000111669",-0.1066062730058,6.02408660831221,0.0133384697472169,0.0356313927245456,"NONE"
"CSMD3","ENSG00000164796",-0.107825847440321,1.12228773561812,0.0168523697094328,0.0432065804260983,"NONE"
"GRID2","ENSG00000152208",-0.157045406176767,1.70116896353873,0.0140156243646981,0.0370044678050412,"DOWN"
"IRAK4","ENSG00000198001",0.101178555801183,1.64361389743424,0.0159540686466712,0.0413599992975776,"NONE"
"TMEM222","ENSG00000186501",-0.0763835135019812,3.3204368569581,0.0114833363140635,0.0315476476160425,"NONE"
"KLHL28","ENSG00000179454",-0.0752173543925099,2.31937515150696,0.0138475414637031,0.0366745333705517,"NONE"
"SNX24","ENSG00000064652",-0.0784144952341919,2.35751162397582,0.0135678887043867,0.0361391874913004,"NONE"
"MRPL32","ENSG00000106591",-0.0922657206529802,3.17972711291907,0.0116690822613041,0.0319090524986557,"NONE"
"","ENSG00000234084",-0.293987344694788,2.35197395159631,0.0139099917982303,0.0367941020804999,"DOWN"
"FAM49A","ENSG00000197872",-0.121731539850753,3.65726461933686,0.0116660438139622,0.0319090524986557,"NONE"
"MAX","ENSG00000125952",0.0930811795273634,4.09078192864312,0.0115436938928936,0.0316623309919403,"NONE"
"CARD10","ENSG00000100065",0.185740820476449,-0.056620419708076,0.0173727291991912,0.0443269081157105,"UP"
"FAHD2A","ENSG00000115042",-0.0944865178364633,2.80140671311554,0.0122791384154372,0.0332930225669432,"NONE"
"RNF121","ENSG00000137522",-0.0581410468435937,2.75849052191564,0.0124711718506905,0.0337116008822654,"NONE"
"CREM","ENSG00000095794",0.105938380588816,2.43448956267026,0.0133492340919007,0.0356489515129235,"NONE"
"","ENSG00000230910",-0.189817909113167,3.67680398030002,0.011520981966791,0.0316153289622652,"DOWN"
"PTPN5","ENSG00000110786",-0.174847412706519,2.5592546466843,0.0136917086846403,0.0363807648288684,"DOWN"
"PACRG","ENSG00000112530",-0.127138262520813,1.53524823226918,0.0157761971670205,0.0409416009112791,"NONE"
"TUSC3","ENSG00000104723",-0.115387214463728,3.52087163172774,0.0116497691771143,0.0318967042446309,"NONE"
"","ENSG00000214331",-0.0972865095485014,1.50408213119761,0.0165987408625526,0.0426720841488411,"NONE"
"CASKIN1","ENSG00000167971",0.089495673263158,3.96788768165974,0.0115176164743691,0.0316111929405441,"NONE"
"ACTR1B","ENSG00000115073",-0.129287830436972,4.59176822728375,0.0119566488847262,0.0325855433373751,"NONE"
"LSM5","ENSG00000106355",-0.0721675706395315,2.37582386323248,0.0136770270717307,0.0363587916107535,"NONE"
"NPRL2","ENSG00000114388",-0.0737528210752787,3.05257056958397,0.012089258561456,0.0328717334321394,"NONE"
"","ENSG00000279369",-0.162399672512167,0.854222566539258,0.0168652722026292,0.0432331442795246,"DOWN"
"FNTA","ENSG00000168522",-0.0715820314276083,2.59696012878633,0.0129687161678006,0.0348186285875087,"NONE"
"ZBTB21","ENSG00000173276",0.0853594404564699,2.10541776168933,0.0148991409116081,0.0390041991454857,"NONE"
"TNFRSF1B","ENSG00000028137",0.238051508215201,2.07046123728174,0.0147374721394274,0.0386285267432666,"UP"
"A2M","ENSG00000175899",0.237808367488523,3.73940428737321,0.0118943449087274,0.0324306301077675,"UP"
"","ENSG00000204241",-0.202137983798036,1.52381478118395,0.0163732120220566,0.0422071086084567,"DOWN"
"FAM217B","ENSG00000196227",-0.0845194307581369,3.61637404421486,0.0116692854972745,0.0319090524986557,"NONE"
"MLLT1","ENSG00000130382",0.072506802472982,4.44891806000234,0.0119754744017758,0.0326309138312684,"NONE"
"BTC","ENSG00000174808",-0.21105466046197,-0.578790576372813,0.0176335149589083,0.0448778759673832,"DOWN"
"RGS3","ENSG00000138835",0.124043382348161,1.45254212608268,0.016454232193096,0.0423655799221691,"NONE"
"DYRK1B","ENSG00000105204",-0.0917369970924988,3.09534747759513,0.0120585677444843,0.032822050639061,"NONE"
"TRIM7","ENSG00000146054",-0.152411328423045,1.05039209256353,0.0158557936915219,0.0411288359997681,"DOWN"
"NPTX2","ENSG00000106236",-0.288404206706495,2.62590918916198,0.0136505678932575,0.0363111509667245,"DOWN"
"BLOC1S1","ENSG00000135441",-0.0940621183361396,2.4210990264024,0.0136816124640608,0.0363652983790842,"NONE"
"CASC1","ENSG00000118307",-0.152011373437664,0.540898563578948,0.0178086690979658,0.0452380985108215,"DOWN"
"EML6","ENSG00000214595",-0.109958284231797,1.65327405633603,0.0165899592814926,0.0426559548575379,"NONE"
