"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"AXIN1","ENSG00000103126",0.0692627346172823,3.08468429435745,0.000678737763450672,0.0236881896278563,"NONE"
"COG1","ENSG00000166685",-0.111296598708418,3.40737586851223,0.000661851463604994,0.0233909088528815,"NONE"
"CSTF3","ENSG00000176102",-0.0591825888326589,3.56367816919068,0.000647213084502777,0.0231352759565627,"NONE"
"DEK","ENSG00000124795",0.0858621915881979,4.37521022823536,0.000640514746692334,0.0230541033596335,"NONE"
"SDHC","ENSG00000143252",-0.0545993065851653,4.03115108890167,0.000645713035036881,0.0231345947713558,"NONE"
"RBPMS2","ENSG00000166831",0.168561385742991,2.2082698119247,0.000760940978974483,0.0248688528750492,"UP"
"SIDT2","ENSG00000149577",-0.0629181683036015,3.19983083282992,0.00069185326690168,0.0238738856460761,"NONE"
"FAM127A","ENSG00000134590",-0.0799544277755206,6.456443932672,0.000708721807970243,0.0239630808707861,"NONE"
"RASGRP3","ENSG00000152689",0.166100155666787,2.17673216659878,0.000767443230861249,0.0248718479445717,"UP"
"CD44","ENSG00000026508",0.470929610794101,1.85640959731301,0.000781616431274887,0.0250568515774399,"UP"
"MGEA5","ENSG00000198408",-0.0675119701446896,5.4847934296799,0.000678319396258532,0.0236881896278563,"NONE"
"CYLD","ENSG00000083799",0.0517451322838363,3.81138779987872,0.000667626271696061,0.0235417381267814,"NONE"
"COQ6","ENSG00000119723",-0.101041343941382,1.42599676461639,0.000798398366272219,0.025400775722074,"NONE"
"SEC31A","ENSG00000138674",-0.0469260963268985,4.07438810421998,0.000672340322934841,0.0236545679832548,"NONE"
"","ENSG00000273319",0.251041840187499,3.87623116142091,0.000713702614129335,0.0240274752916257,"UP"
"CHMP5","ENSG00000086065",-0.0845704255172173,4.86219982228448,0.000679361689602434,0.0236881896278563,"NONE"
"KCNJ10","ENSG00000177807",0.205893049619702,5.08088132969805,0.000687818936461659,0.0238616117761916,"UP"
"NUCB1","ENSG00000104805",-0.0571368818892122,5.11962941657482,0.000688917925296871,0.0238616117761916,"NONE"
"VTN","ENSG00000109072",-0.120742300529404,1.53083066318439,0.000818316709264368,0.0257201716608022,"NONE"
"STARD10","ENSG00000214530",0.12933039909779,3.900217613188,0.000693002478577107,0.0238738856460761,"NONE"
"NAT9","ENSG00000109065",-0.0494746669144837,3.65318657531531,0.000698740913494305,0.0238840958636642,"NONE"
"CROT","ENSG00000005469",-0.080628087207117,2.68469120162039,0.000780837702595315,0.0250568515774399,"NONE"
"RPSAP69","ENSG00000233487",-0.169825776573393,2.80862725108153,0.000778699924396199,0.0250568515774399,"DOWN"
"ZNF205","ENSG00000122386",0.088178175470691,3.33700794829042,0.000733250525895129,0.0242619727944505,"NONE"
"ZHX1","ENSG00000165156",0.0786780103388129,4.24732651351224,0.000696530451654504,0.0238738856460761,"NONE"
"IRAK1","ENSG00000184216",0.107170752157011,3.78350632123129,0.000703482089084536,0.0239305012906403,"NONE"
"SMC1A","ENSG00000072501",0.0703025571743803,3.42899380188484,0.000722826216244634,0.0241783047622215,"NONE"
"NAA20","ENSG00000173418",-0.0758180395252239,4.34651782943678,0.000704694359752546,0.0239305012906403,"NONE"
"PPP2R5C","ENSG00000078304",-0.0443695121981316,4.02423326020519,0.000706414755598014,0.0239368869787344,"NONE"
"ZNF333","ENSG00000160961",-0.0738741369614697,2.444896121286,0.000816748837981897,0.0257201716608022,"NONE"
"","ENSG00000267665",-0.144975381749223,1.13671678849822,0.000852181678907547,0.0263168546466442,"DOWN"
"ADAM15","ENSG00000143537",-0.0892974766989876,3.686575092644,0.000721461176680739,0.0241783047622215,"NONE"
"KCNJ16","ENSG00000153822",0.21449758857687,2.72397037992403,0.000807107424443113,0.0255736816982269,"UP"
"TMUB2","ENSG00000168591",-0.0547490685731793,4.04255663115156,0.000726650895027388,0.0242285962507242,"NONE"
"ZBTB44","ENSG00000196323",0.0944124631934171,3.78955181898121,0.000734646509940151,0.0242619727944505,"NONE"
"POGK","ENSG00000143157",0.104463921047556,3.83738907267847,0.000738078004850563,0.0243238745016258,"NONE"
"","ENSG00000224536",0.14694830398094,2.18018759953185,0.000876889849693263,0.0266496037783238,"UP"
"WDR75","ENSG00000115368",-0.0707707276109719,3.68969547874067,0.000756467176223932,0.0248251549575505,"NONE"
"TMEM147-AS1","ENSG00000236144",-0.125610742878349,1.69694111652845,0.00090535394017519,0.0270929768189208,"NONE"
"ATP5F1","ENSG00000116459",-0.0641034563072216,5.14369748846707,0.000762872208275218,0.0248688528750492,"NONE"
"THOC1","ENSG00000079134",-0.0680623933364468,3.35429917947614,0.000782775979117257,0.0250568515774399,"NONE"
"ATP6V0E2","ENSG00000171130",-0.122538794292581,5.03206928658186,0.000766907552680066,0.0248718479445717,"NONE"
"","ENSG00000279113",-0.175702697374104,3.29342197972258,0.000810493776585513,0.0256289945021099,"DOWN"
"GPAA1","ENSG00000197858",-0.0661900074326107,4.29405607123104,0.00076169488739691,0.0248688528750492,"NONE"
"CDC42BPA","ENSG00000143776",0.0672697986600745,4.48068599357916,0.00076416678701899,0.0248688528750492,"NONE"
"","ENSG00000262445",0.183423197676883,1.8564921942778,0.000920588079642292,0.0273393657644339,"UP"
"ERBIN","ENSG00000112851",0.158474680618491,4.56140580969868,0.00077377029554063,0.0250249809247209,"UP"
"UBTD1","ENSG00000165886",0.0888472997541712,3.81351352368386,0.000777182615638127,0.0250568515774399,"NONE"
"INO80E","ENSG00000169592",-0.0895849095926535,2.93091626456915,0.000850166516855663,0.0263168546466442,"NONE"
"SDSL","ENSG00000139410",-0.198404781322212,2.67962469764736,0.000886104977790145,0.0267883192771402,"DOWN"
"HOMER3","ENSG00000051128",0.120086855137869,2.64155816954481,0.000890171669225135,0.0268382531828462,"NONE"
"PFKP","ENSG00000067057",0.145275972973224,5.15407600018995,0.000795470979258486,0.0253592901367282,"UP"
"LIN7C","ENSG00000148943",0.0746915421776393,4.39684240977438,0.00079050340948363,0.0252524616759587,"NONE"
"SNRPA1","ENSG00000131876",-0.101686931829797,3.70707486111961,0.000802252339932814,0.0254715117928668,"NONE"
"TLDC1","ENSG00000140950",-0.0769192581432336,1.96087233418444,0.000959960911897217,0.0278239814467057,"NONE"
"APRT","ENSG00000198931",-0.0851731252567021,3.53267988544935,0.000826838264870215,0.0259358243685495,"NONE"
